Objects,,,,,,,
100,,,,,,,
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
6605,0,0.0195048,0.0388201,-1.61011,3040.73,-1871.57,816.299
6606,0,0.029555,0.0559294,-1.61243,3040.56,-1869.38,816.35
6607,0,0.0389922,0.0594122,-1.61174,3041.21,-1868.43,815.86
6608,0,0.0494158,0.081292,-1.60038,3039.61,-1865.29,816.206
6609,0,0.0552318,0.0967224,-1.6048,3040.83,-1864.97,815.495
6610,0,0.0632731,0.0970675,-1.60679,3041.21,-1863.9,815.214
6611,0,0.0686931,0.0947604,-1.60817,3041.73,-1863.05,814.719
6612,0,0.0740331,0.0938566,-1.60779,3041.83,-1861.98,814.657
6613,0,0.0752285,0.0901467,-1.60806,3042.12,-1861.3,814.044
6614,0,0.0749433,0.0831312,-1.60844,3042.55,-1860.75,813.582
6615,0,0.0743324,0.0761985,-1.60836,3042.73,-1859.96,813.254
6616,0,0.0715924,0.0695336,-1.60844,3042.92,-1859.54,812.78
6617,0,0.0666933,0.0710077,-1.60953,3042.82,-1858.94,812.379
6618,0,0.0621985,0.0779654,-1.61098,3042.66,-1858.33,812.009
6619,0,0.0572877,0.067063,-1.61112,3043.22,-1858.43,811.545
6620,0,0.0529815,0.0646443,-1.60805,3043.03,-1858.07,811.375
6621,0,0.0476176,0.0584983,-1.60944,3043.31,-1858.06,810.883
6622,0,0.0424291,0.055941,-1.61012,3043.3,-1857.94,810.662
6623,0,0.0389464,0.0492578,-1.61041,3043.77,-1857.99,810.285
6624,0,0.0346591,0.0358095,-1.60944,3044.36,-1858.25,809.672
6625,0,0.0293504,0.0307768,-1.60907,3044.23,-1858.26,809.178
6626,0,0.025735,0.0285981,-1.60967,3044.43,-1858.33,808.913
6627,0,0.0224315,0.0254952,-1.60924,3044.58,-1858.51,808.62
6628,0,0.0191683,0.0238639,-1.60995,3044.75,-1858.73,808.279
6629,0,0.0170518,0.0207833,-1.6103,3044.92,-1858.94,807.985
6630,0,0.0143441,0.0228611,-1.61056,3044.91,-1859.06,807.671
6631,0,0.0119943,0.0229522,-1.611,3045.04,-1859.24,807.405
6632,0,0.0101545,0.0193784,-1.61089,3045.29,-1859.63,807.082
6633,0,0.00878803,0.0174587,-1.61062,3045.46,-1859.92,806.816
6634,0,0.00692046,0.0159614,-1.61133,3045.66,-1860.29,806.556
6635,0,0.00459698,0.0215777,-1.61325,3045.73,-1860.57,806.248
6636,0,0.00325116,0.0231958,-1.61352,3045.85,-1860.84,806.07
6637,0,0.00182678,0.0226426,-1.61461,3046.09,-1861.19,805.852
6638,0,0.00197796,0.013929,-1.61394,3046.11,-1861.13,805.75
6639,0,0.00141941,0.00856697,-1.61291,3046.53,-1861.95,805.524
6640,0,0.00157869,0.00248662,-1.61162,3046.74,-1862.4,805.386
6641,0,0.00102279,-0.000243941,-1.61072,3046.84,-1862.74,805.19
6642,0,0.000338188,0.0014768,-1.61067,3046.91,-1863.08,804.975
6643,0,3.76E-06,0.000760004,-1.61087,3046.99,-1863.49,804.798
6644,0,-0.000388466,-0.000517389,-1.61065,3047.08,-1863.88,804.661
6645,0,-0.000377505,-0.00228524,-1.61094,3047.2,-1864.26,804.524
6646,0,-0.000347623,-0.00638413,-1.61119,3047.41,-1864.79,804.418
6647,0,0.000410777,-0.0106944,-1.60994,3047.68,-1865.21,804.286
6648,0,-0.000265507,-0.0112653,-1.60919,3047.79,-1865.55,804.146
6649,0,-0.0029833,-0.0109225,-1.60957,3047.91,-1865.98,804.01
6650,0,-0.0066348,-0.0169189,-1.60919,3048.04,-1866.45,803.911
6651,0,-0.0131431,-0.0232735,-1.60841,3048.12,-1866.91,803.683
6652,0,-0.0212216,-0.0311134,-1.60812,3048.22,-1867.35,803.635
6653,0,-0.0309667,-0.0400643,-1.60734,3048.05,-1867.61,803.626
6654,0,-0.0433486,-0.0573514,-1.60778,3048.41,-1868.05,803.395
6655,0,-0.0567782,-0.0753268,-1.60747,3048.74,-1868.44,803.224
6656,0,-0.0706988,-0.0895245,-1.60767,3048.8,-1868.66,803.087
6657,0,-0.0818487,-0.0935451,-1.60615,3048.74,-1868.52,802.895
6658,0,-0.0957964,-0.101051,-1.60659,3048.74,-1868.43,802.828
6659,0,-0.107832,-0.114576,-1.60807,3048.89,-1868.28,802.765
6660,0,-0.115518,-0.119239,-1.60844,3048.81,-1867.86,802.653
6661,0,-0.121309,-0.124722,-1.60745,3049.01,-1867.52,802.512
6662,0,-0.125965,-0.120018,-1.60759,3048.93,-1866.72,802.276
6663,0,-0.128973,-0.112221,-1.60813,3048.98,-1865.82,802.22
6664,0,-0.130583,-0.109933,-1.61065,3049.21,-1864.91,802.249
6665,0,-0.12931,-0.108667,-1.61023,3049.3,-1863.6,802.201
6666,0,-0.128304,-0.10748,-1.61046,3049.34,-1862.26,802.122
6667,0,-0.132683,-0.082747,-1.62146,3049.53,-1861.04,801.733
6668,0,-0.127894,-0.0886412,-1.61596,3049.48,-1858.91,802.148
6669,0,-0.124385,-0.0942164,-1.61492,3049.75,-1857.23,802.186
6670,0,-0.12378,-0.0948403,-1.61439,3050.19,-1855.67,801.966
6671,0,-0.120544,-0.0993062,-1.61218,3050.25,-1853.5,802.13
6672,0,-0.118851,-0.106825,-1.61112,3050.64,-1851.62,802.178
6673,0,-0.117366,-0.105966,-1.61042,3050.69,-1849.33,802.165
6674,0,-0.117418,-0.103054,-1.61263,3050.87,-1847.14,802.166
6675,0,-0.115029,-0.111765,-1.61119,3051.28,-1844.72,802.355
6676,0,-0.112976,-0.115224,-1.60951,3051.6,-1842.12,802.32
6677,0,-0.112357,-0.113317,-1.60982,3051.57,-1839.15,802.397
6678,0,-0.112096,-0.105287,-1.61085,3051.6,-1836.21,802.444
6679,0,-0.110815,-0.107736,-1.61065,3051.76,-1833.26,802.639
6680,0,-0.109734,-0.114036,-1.60999,3052.18,-1830.52,802.651
6681,0,-0.10822,-0.113813,-1.61077,3052.46,-1827.42,802.743
6682,0,-0.105597,-0.114306,-1.61009,3052.66,-1824.22,802.886
6683,0,-0.101541,-0.111619,-1.60955,3052.76,-1820.7,803.076
6684,0,-0.0973455,-0.108472,-1.60944,3052.81,-1817.09,803.263
6685,0,-0.0927385,-0.10146,-1.60985,3052.98,-1813.52,803.347
6686,0,-0.0866871,-0.0978093,-1.60956,3053.35,-1810.03,803.423
6687,0,-0.0800388,-0.0893179,-1.60951,3053.43,-1806.14,803.611
6688,0,-0.0723835,-0.0804998,-1.60916,3053.61,-1802.35,803.777
6689,0,-0.0650344,-0.07219,-1.6101,3053.74,-1798.59,803.992
6690,0,-0.0574117,-0.0574462,-1.61144,3053.84,-1794.6,804.132
6691,0,-0.0496087,-0.0477739,-1.61117,3053.78,-1790.58,804.426
6692,0,-0.0408799,-0.048031,-1.61129,3054.27,-1786.88,804.627
6693,0,-0.0328393,-0.0422713,-1.61094,3054.57,-1783.08,804.79
6694,0,-0.026349,-0.0340604,-1.61197,3054.66,-1779.12,804.975
6695,0,-0.0196317,-0.0274181,-1.612,3054.82,-1775.24,805.064
6696,0,-0.0136262,-0.0200176,-1.61235,3054.82,-1771.36,805.28
6697,0,-0.00696236,-0.0185194,-1.61273,3055.27,-1767.8,805.459
6698,0,-0.00190708,-0.00636384,-1.61288,3054.94,-1763.54,805.75
6699,0,0.00190188,0.0032432,-1.61199,3055.14,-1759.98,805.81
6700,0,0.0057218,0.00919512,-1.61158,3055.27,-1756.34,805.951
6701,0,0.00895648,0.01518,-1.61209,3055.31,-1752.65,806.175
6702,0,0.0124696,0.0149461,-1.61255,3055.78,-1749.44,806.334
6703,0,0.0148892,0.0156967,-1.61362,3056.03,-1745.98,806.51
6704,0,0.0174491,0.0131131,-1.61266,3056.08,-1742.44,806.714
6705,0,0.01867,0.0197241,-1.61228,3056.11,-1739.02,806.784
6706,0,0.0197527,0.0274014,-1.61102,3055.94,-1735.3,807.024
6707,0,0.021429,0.019113,-1.61078,3056.69,-1732.49,807.171
6708,0,0.0218177,0.0130562,-1.61094,3056.69,-1729.33,807.41
6709,0,0.0213141,0.0152835,-1.61108,3056.63,-1725.95,807.518
6710,0,0.020292,0.0170712,-1.61176,3056.8,-1722.92,807.733
6711,0,0.019229,0.0147004,-1.61243,3057.04,-1719.86,807.969
6712,0,0.018288,0.0157101,-1.61352,3057.11,-1716.91,808.114
6713,0,0.0174206,0.00954881,-1.61285,3057.3,-1714.2,808.178
6714,0,0.0171515,0.00360172,-1.61195,3057.4,-1711.2,808.436
6715,0,0.015392,0.00824811,-1.61243,3057.32,-1708.2,808.531
6716,0,0.0141746,0.0128138,-1.61187,3057.41,-1705.31,808.722
6717,0,0.0127627,0.0149913,-1.61061,3057.33,-1702.39,808.926
6718,0,0.00997967,0.0201501,-1.61175,3057.5,-1699.58,808.939
6719,0,0.00950027,0.00575642,-1.61177,3058.33,-1697.42,809.148
6720,0,0.00785823,0.00339044,-1.61292,3058.09,-1694.57,809.347
6721,0,0.00581822,0.00680741,-1.61398,3058.03,-1691.67,809.458
6722,0,0.00398179,0.00797516,-1.61234,3057.98,-1689.14,809.536
6723,0,0.00161542,0.00624316,-1.61233,3058.18,-1686.69,809.567
6724,0,-0.000156516,0.00574073,-1.61227,3058.29,-1684.05,809.768
6725,0,-0.000731692,-0.00348559,-1.612,3058.76,-1681.65,809.879
6726,0,-0.00211075,-0.00868296,-1.6122,3058.84,-1679.35,810.038
6727,0,-0.00313032,-0.0123508,-1.61138,3058.92,-1676.87,810.157
6728,0,-0.0054187,-0.0107283,-1.61177,3058.97,-1674.28,810.28
6729,0,-0.00683894,-0.00923848,-1.61151,3058.91,-1671.68,810.492
6730,0,-0.00856435,-2.99E-05,-1.61104,3058.67,-1669,810.626
6731,0,-0.00996757,-0.00107116,-1.61162,3058.96,-1666.76,810.767
6732,0,-0.00918322,-0.00547534,-1.61153,3059.3,-1664.49,811.086
6733,0,-0.0105731,-0.00957213,-1.61345,3059.7,-1662.24,810.746
6734,0,-0.0120363,-0.0105192,-1.61193,3059.59,-1659.85,810.89
6735,0,-0.012871,-0.0104133,-1.61209,3059.92,-1657.43,811.015
6736,0,-0.0141238,-0.00848997,-1.61222,3059.97,-1655.01,811.032
6737,0,-0.0155055,-0.00755151,-1.61183,3060.11,-1652.75,811.037
6738,0,-0.0162495,-0.0123874,-1.61066,3060.24,-1650.51,811.11
6739,0,-0.0163843,-0.0155706,-1.61112,3060.62,-1648.17,811.117
6740,0,-0.0171065,-0.0129258,-1.61156,3060.61,-1645.66,811.185
6741,0,-0.01528,-0.011764,-1.61032,3060.96,-1643.52,811.09
6742,0,-0.0172767,-0.00730264,-1.61042,3060.79,-1640.78,811.238
6743,0,-0.0186281,-0.0103918,-1.61113,3061.39,-1638.97,811.008
6744,0,-0.01889,-0.0104263,-1.61089,3061.28,-1636.43,811.24
6745,0,-0.0194929,-0.00876814,-1.61112,3061.52,-1634.14,811.181
6746,0,-0.019362,-0.015152,-1.61155,3062.16,-1632.28,811.218
6747,0,-0.0187192,-0.0199543,-1.6108,3062.43,-1630.04,811.208
6748,0,-0.0189906,-0.0173397,-1.61072,3062.58,-1627.56,811.091
6749,0,-0.0187203,-0.0161683,-1.61086,3062.69,-1625.03,811.205
6750,0,-0.0179114,-0.0130781,-1.61184,3062.98,-1622.94,811.181
6751,0,-0.0174137,-0.017368,-1.61162,3063.34,-1620.79,811.156
6752,0,-0.0179355,-0.015086,-1.61151,3063.55,-1618.43,811.05
6753,0,-0.0171602,-0.0171775,-1.61065,3063.69,-1616.2,811.138
6754,0,-0.0163151,-0.0190179,-1.61111,3064.11,-1614.19,811.12
6755,0,-0.0151264,-0.0216245,-1.61072,3064.26,-1611.63,811.245
6756,0,-0.0144372,-0.0208117,-1.61168,3064.69,-1609.55,811.158
6757,0,-0.013845,-0.0160358,-1.61238,3064.74,-1607.1,811.161
6758,0,-0.0131127,-0.0140278,-1.61249,3065.02,-1604.66,811.105
6759,0,-0.0121272,-0.0138666,-1.61195,3065.29,-1602.53,811.175
6760,0,-0.0118167,-0.0104894,-1.611,3065.4,-1600.2,811.264
6761,0,-0.0125285,-0.00473543,-1.61167,3065.55,-1597.91,811.205
6762,0,-0.0118107,-0.00721405,-1.61168,3065.98,-1595.9,811.237
6763,0,-0.0124681,-0.00973714,-1.61177,3066.32,-1593.92,811.081
6764,0,-0.0118826,-0.015745,-1.6119,3066.54,-1591.5,811.19
6765,0,-0.0118048,-0.0184726,-1.61261,3066.99,-1589.51,811.136
6766,0,-0.0121101,-0.020976,-1.61077,3067.16,-1587.26,811.183
6767,0,-0.013128,-0.022008,-1.61182,3067.58,-1585.17,811.199
6768,0,-0.0138626,-0.0240351,-1.61202,3067.64,-1582.87,811.139
6769,0,-0.0136778,-0.0248416,-1.61108,3067.85,-1580.72,811.307
6770,0,-0.0137919,-0.021331,-1.61161,3067.81,-1578.34,811.398
6771,0,-0.0134159,-0.0266021,-1.61225,3068.36,-1576.39,811.446
6772,0,-0.0132928,-0.0295898,-1.61109,3068.72,-1574.41,811.464
6773,0,-0.0141703,-0.0303435,-1.61185,3068.9,-1572.15,811.424
6774,0,-0.014463,-0.0296245,-1.61282,3069.22,-1569.91,811.364
6775,0,-0.0141329,-0.0280572,-1.61193,3069.23,-1567.54,811.5
6776,0,-0.0144155,-0.0251767,-1.61301,3069.64,-1565.54,811.456
6777,0,-0.0141061,-0.0238242,-1.61279,3069.69,-1563.13,811.579
6778,0,-0.0139127,-0.0206203,-1.61187,3069.78,-1560.98,811.689
6779,0,-0.013464,-0.0257375,-1.61221,3070.07,-1559.04,811.697
6780,0,-0.0123744,-0.0272357,-1.61134,3070.38,-1556.87,811.773
6781,0,-0.0121115,-0.025555,-1.61117,3070.46,-1554.47,811.821
6782,0,-0.011592,-0.023628,-1.61139,3070.64,-1552.28,811.962
6783,0,-0.0114911,-0.0225508,-1.61144,3070.93,-1550.26,811.964
6784,0,-0.0117217,-0.0197636,-1.61143,3071.11,-1547.99,812
6785,0,-0.0122074,-0.0215524,-1.61222,3071.33,-1546.01,812.078
6786,0,-0.0117151,-0.0263273,-1.61133,3071.52,-1543.89,812.181
6787,0,-0.0121443,-0.0279477,-1.6114,3071.78,-1541.73,812.277
6788,0,-0.0117816,-0.02709,-1.61108,3071.77,-1539.36,812.447
6789,0,-0.0127443,-0.0228813,-1.61053,3071.87,-1537.21,812.417
6790,0,-0.0133304,-0.0220392,-1.61073,3072.2,-1535.21,812.49
6791,0,-0.0142492,-0.0178576,-1.61099,3071.31,-1532.51,812.82
6792,0,-0.0146773,-0.018134,-1.61212,3072.45,-1531.03,812.656
6793,0,-0.0135014,-0.0215052,-1.61182,3072.68,-1528.7,812.951
6794,0,-0.0131266,-0.0235207,-1.61214,3073.01,-1526.87,812.922
6795,0,-0.0130594,-0.0197105,-1.61106,3072.92,-1524.34,813.005
6796,0,-0.0133881,-0.0219553,-1.61109,3073.34,-1522.46,812.999
6797,0,-0.0134312,-0.0220335,-1.61132,3073.22,-1520.29,813.091
6798,0,-0.0140125,-0.0162424,-1.61136,3073.27,-1518.03,813.06
6799,0,-0.0140433,-0.0154615,-1.6121,3073.47,-1515.97,813.301
6800,0,-0.0134251,-0.0215163,-1.61089,3073.76,-1513.99,813.372
6801,0,-0.0141009,-0.0211511,-1.61121,3073.92,-1511.84,813.412
6802,0,-0.0143011,-0.0220379,-1.61068,3074.06,-1509.69,813.52
6803,0,-0.0146154,-0.0198071,-1.61023,3074.09,-1507.48,813.545
6804,0,-0.0166323,-0.01767,-1.61015,3074.29,-1505.43,813.785
6805,0,-0.015906,-0.0190267,-1.61115,3074.55,-1503.43,813.84
6806,0,-0.015513,-0.0138032,-1.61094,3074.43,-1501.13,813.999
6807,0,-0.0148094,-0.023689,-1.61086,3074.98,-1499.32,814.166
6808,0,-0.0148865,-0.0261611,-1.61032,3075.04,-1497.25,814.244
6809,0,-0.0156167,-0.0252726,-1.61042,3075.06,-1495.04,814.245
6810,0,-0.0156145,-0.0275964,-1.61004,3075.35,-1493.1,814.347
6811,0,-0.0150116,-0.024645,-1.60895,3075.33,-1490.76,814.474
6812,0,-0.0152349,-0.0228853,-1.60926,3075.31,-1488.5,814.63
6813,0,-0.0151377,-0.0215027,-1.6108,3075.36,-1486.47,814.677
6814,0,-0.0150999,-0.0167854,-1.61084,3075.49,-1484.27,814.813
6815,0,-0.0153689,-0.0190956,-1.61134,3075.77,-1482.42,815.017
6816,0,-0.0148006,-0.0259065,-1.61154,3076.11,-1480.67,815.122
6817,0,-0.0141108,-0.0258731,-1.61044,3076.2,-1478.33,815.27
6818,0,-0.0140513,-0.0263818,-1.61112,3076.31,-1476.22,815.375
6819,0,-0.0138396,-0.0209533,-1.61029,3076.09,-1473.83,815.527
6820,0,-0.0141043,-0.020353,-1.6103,3076.39,-1471.89,815.642
6821,0,-0.015159,-0.0240081,-1.61096,3076.57,-1469.91,815.736
6822,0,-0.0163035,-0.0215993,-1.61034,3076.37,-1467.57,815.963
6823,0,-0.0161419,-0.0240581,-1.6099,3076.54,-1465.51,816.171
6824,0,-0.0159069,-0.0318723,-1.61011,3077,-1463.83,816.352
6825,0,-0.0168052,-0.0244803,-1.6115,3076.79,-1461.39,816.319
6826,0,-0.0158513,-0.021236,-1.61201,3076.84,-1459.07,816.743
6827,0,-0.0164124,-0.0170108,-1.61223,3077,-1457.12,816.69
6828,0,-0.0165286,-0.0163033,-1.61126,3077.03,-1454.95,816.86
6829,0,-0.016998,-0.0189674,-1.61117,3077.25,-1453.1,817.005
6830,0,-0.0172092,-0.0199705,-1.61093,3077.2,-1450.97,817.139
6831,0,-0.0164181,-0.0235599,-1.60992,3077.48,-1448.87,817.327
6832,0,-0.0163479,-0.0251193,-1.61071,3077.56,-1446.78,817.474
6833,0,-0.0167818,-0.0204712,-1.61037,3077.4,-1444.37,817.571
6834,0,-0.0172862,-0.022455,-1.61044,3077.66,-1442.41,817.707
6835,0,-0.0180616,-0.0200476,-1.61026,3077.51,-1440.09,817.93
6836,0,-0.0191991,-0.0174822,-1.60992,3077.72,-1438.16,817.938
6837,0,-0.0196704,-0.0216536,-1.61075,3077.91,-1436.21,818.173
6838,0,-0.0190579,-0.0239827,-1.61079,3078.04,-1434.12,818.434
6839,0,-0.0186042,-0.0226671,-1.61038,3078.08,-1431.8,818.557
6840,0,-0.0181921,-0.0255996,-1.61082,3078.23,-1429.73,818.76
6841,0,-0.0176538,-0.0238251,-1.61001,3078.32,-1427.52,818.85
6842,0,-0.0174003,-0.0223128,-1.60959,3078.3,-1425.31,819.042
6843,0,-0.0176964,-0.0227146,-1.61073,3078.51,-1423.37,819.244
6844,0,-0.0171171,-0.0224226,-1.61016,3078.36,-1421.09,819.526
6845,0,-0.0164415,-0.0263441,-1.6103,3078.8,-1419.21,819.766
6846,0,-0.0160898,-0.0255077,-1.6112,3078.78,-1416.91,820
6847,0,-0.0163262,-0.0224292,-1.61004,3078.66,-1414.51,820.093
6848,0,-0.0162413,-0.0236325,-1.61064,3079.02,-1412.66,820.202
6849,0,-0.0167313,-0.0191164,-1.61047,3078.78,-1410.16,820.524
6850,0,-0.0174741,-0.017344,-1.6096,3078.92,-1408.21,820.641
6851,0,-0.0179272,-0.0211403,-1.61008,3079.05,-1406.23,820.949
6852,0,-0.0177784,-0.0264733,-1.61014,3079.41,-1404.22,821.17
6853,0,-0.0170172,-0.0306026,-1.60955,3079.6,-1402.14,821.429
6854,0,-0.0166763,-0.0290166,-1.61029,3079.53,-1399.84,821.701
6855,0,-0.0163263,-0.0262128,-1.61151,3079.48,-1397.62,821.86
6856,0,-0.0156432,-0.0269084,-1.6102,3079.73,-1395.5,822.12
6857,0,-0.0161118,-0.0251322,-1.6104,3079.76,-1393.32,822.323
6858,0,-0.0165313,-0.0238603,-1.61105,3079.73,-1390.98,822.615
6859,0,-0.0161319,-0.0279318,-1.61049,3079.91,-1389.13,822.923
6860,0,-0.0158051,-0.0303905,-1.61119,3080.23,-1387.07,823.191
6861,0,-0.0161555,-0.0280442,-1.6126,3080.06,-1384.45,823.549
6862,0,-0.0156694,-0.0266235,-1.61112,3080.09,-1382.44,823.876
6863,0,-0.0155,-0.0263316,-1.61154,3080.37,-1380.39,823.989
6864,0,-0.0155882,-0.0233742,-1.61192,3080.23,-1377.88,824.284
6865,0,-0.0146894,-0.0253177,-1.61152,3080.49,-1376.17,824.535
6866,0,-0.0145453,-0.0278802,-1.61108,3080.63,-1373.95,824.748
6867,0,-0.0146973,-0.0251007,-1.61205,3080.64,-1371.66,824.935
6868,0,-0.0148921,-0.0215918,-1.61199,3080.63,-1369.58,825.152
6869,0,-0.014503,-0.0219464,-1.61116,3080.76,-1367.4,825.411
6870,0,-0.0146324,-0.018557,-1.61114,3080.65,-1365.21,825.652
6871,0,-0.0143063,-0.0232938,-1.61099,3080.92,-1363.26,825.903
6872,0,-0.0144714,-0.026272,-1.6101,3081.04,-1360.99,826.073
6873,0,-0.0150684,-0.0237383,-1.61011,3081.02,-1358.82,826.399
6874,0,-0.0155464,-0.025387,-1.61,3081.31,-1356.93,826.452
6875,0,-0.0157888,-0.0269421,-1.60899,3081.3,-1354.62,826.742
6876,0,-0.0162708,-0.0202003,-1.60888,3080.96,-1352.14,827.059
6877,0,-0.0157577,-0.0267787,-1.60983,3081.47,-1350.47,827.223
6878,0,-0.015673,-0.0281238,-1.60974,3081.49,-1348.22,827.381
6879,0,-0.0153034,-0.0228829,-1.60955,3081.41,-1345.85,827.594
6880,0,-0.0152582,-0.0252415,-1.60969,3081.68,-1343.94,827.796
6881,0,-0.0159875,-0.0206886,-1.60992,3081.58,-1341.58,827.99
6882,0,-0.0165804,-0.0208339,-1.61047,3081.75,-1339.69,828.177
6883,0,-0.01704,-0.0250668,-1.61063,3081.82,-1337.64,828.412
6884,0,-0.0170222,-0.0251736,-1.60995,3081.76,-1335.27,828.713
6885,0,-0.0173314,-0.0239227,-1.61078,3081.87,-1333.15,828.827
6886,0,-0.01799,-0.021172,-1.61137,3082.14,-1331.07,829.043
6887,0,-0.0184095,-0.0191937,-1.6109,3082.12,-1328.89,829.214
6888,0,-0.0183044,-0.0215491,-1.61043,3082.34,-1326.94,829.378
6889,0,-0.0179918,-0.0241297,-1.61077,3082.37,-1324.78,829.7
6890,0,-0.0173514,-0.0245693,-1.61009,3082.45,-1322.61,829.88
6891,0,-0.0169393,-0.024308,-1.60994,3082.61,-1320.55,830.09
6892,0,-0.0182674,-0.0134151,-1.61173,3082.35,-1318.02,830.225
6893,0,-0.0173452,-0.0120468,-1.61152,3082.5,-1315.95,830.447
6894,0,-0.0173084,-0.016308,-1.61146,3082.74,-1314.12,830.454
6895,0,-0.0174081,-0.0199826,-1.61126,3082.87,-1311.85,830.742
6896,0,-0.017841,-0.0242219,-1.6107,3083.06,-1309.87,830.836
6897,0,-0.0185825,-0.0242754,-1.61078,3083.15,-1307.68,831.075
6898,0,-0.0194228,-0.0212645,-1.6111,3083.17,-1305.44,831.243
6899,0,-0.0219427,-0.0140728,-1.61146,3082.74,-1303.26,831.551
6900,0,-0.0219942,-0.00603661,-1.61309,3083.27,-1301.06,831.439
6901,0,-0.0210587,-0.00946957,-1.6124,3083.29,-1298.82,831.763
6902,0,-0.0190936,-0.0144299,-1.61141,3083.43,-1296.72,832.055
6903,0,-0.0182423,-0.0170321,-1.61099,3083.76,-1294.73,832.151
6904,0,-0.0171063,-0.00987857,-1.61176,3083.59,-1292.38,832.643
6905,0,-0.0153758,-0.0135303,-1.6121,3083.92,-1290.57,832.904
6906,0,-0.0145258,-0.0130623,-1.61277,3084.01,-1288.2,833.134
6907,0,-0.0144555,-0.0119185,-1.61291,3084.09,-1286.05,833.293
6908,0,-0.0143961,-0.0105506,-1.61316,3083.92,-1283.97,833.323
6909,0,-0.0151088,-0.00573227,-1.61327,3083.98,-1281.57,833.57
6910,0,-0.0161273,-0.00282623,-1.61478,3084.08,-1279.51,833.772
6911,0,-0.0159222,-0.00777076,-1.61379,3084.35,-1277.6,833.934
6912,0,-0.0145938,-0.0120862,-1.61264,3084.44,-1275.08,834.399
6913,0,-0.0141098,-0.0164765,-1.61151,3084.73,-1273.18,834.451
6914,0,-0.0133369,-0.019478,-1.61084,3084.87,-1271.04,834.571
6915,0,-0.0127485,-0.021362,-1.61081,3085.04,-1268.94,834.667
6916,0,-0.0120368,-0.026267,-1.61022,3085.27,-1267,834.89
6917,0,-0.0113278,-0.0248869,-1.61032,3085.33,-1264.78,834.971
6918,0,-0.0109334,-0.0246584,-1.61006,3085.18,-1262.3,835.155
6919,0,-0.0116513,-0.0177424,-1.61101,3085.29,-1260.26,835.121
6920,0,-0.012374,-0.00630305,-1.61174,3084.92,-1257.72,835.297
6921,0,-0.0116186,-0.00827973,-1.61169,3085.44,-1255.77,835.4
6922,0,-0.0104468,-0.0126644,-1.61128,3085.68,-1253.76,835.601
6923,0,-0.00986314,-0.0160265,-1.61095,3086,-1251.74,835.753
6924,0,-0.0104428,-0.0177783,-1.61257,3086.19,-1249.65,835.791
6925,0,-0.0097851,-0.0170666,-1.6115,3085.99,-1247.35,836.013
6926,0,-0.00878336,-0.0195393,-1.61145,3086.36,-1245.43,836.128
6927,0,-0.0090177,-0.0157656,-1.61164,3086.16,-1243.07,836.163
6928,0,-0.00800036,-0.0190476,-1.61086,3086.63,-1241.17,836.283
6929,0,-0.00867063,-0.0130063,-1.61094,3086.35,-1238.69,836.458
6930,0,-0.0081257,-0.0162238,-1.61073,3086.71,-1236.82,836.578
6931,0,-0.00898206,-0.00756087,-1.61265,3086.53,-1234.53,836.707
6932,0,-0.0072026,-0.0144139,-1.61223,3086.96,-1232.55,836.894
6933,0,-0.00689231,-0.014041,-1.61242,3087.15,-1230.58,836.862
6934,0,-0.00616113,-0.0186158,-1.61188,3087.37,-1228.57,837.015
6935,0,-0.00681036,-0.011654,-1.61309,3087.22,-1226.31,837.086
6936,0,-0.00669541,-0.0119397,-1.6114,3087.19,-1224.28,837.397
6937,0,-0.00449693,-0.017775,-1.61159,3087.67,-1222.28,837.48
6938,0,-0.00339099,-0.0194683,-1.61213,3087.83,-1220.22,837.421
6939,0,-0.00235489,-0.0185849,-1.61222,3087.88,-1218.17,837.522
6940,0,-0.00194553,-0.0180135,-1.61151,3088.05,-1216.16,837.591
6941,0,-0.00191774,-0.0172977,-1.61096,3088.1,-1214.2,837.62
6942,0,-0.000980171,-0.0134721,-1.61014,3088.13,-1212.01,837.743
6943,0,-0.000315743,-0.0132108,-1.61106,3088.25,-1210.21,837.74
6944,0,0.000251005,-0.00714134,-1.61119,3088.16,-1208.01,837.847
6945,0,0.000692111,-0.00271216,-1.6123,3088.37,-1205.96,837.841
6946,0,0.00118707,-0.00126375,-1.61269,3088.55,-1204.26,837.881
6947,0,0.00201053,0.00484263,-1.61303,3088.56,-1202.18,837.931
6948,0,0.00317833,0.0119137,-1.61259,3088.23,-1199.97,838.176
6949,0,0.00536367,0.00834654,-1.61375,3088.89,-1198.57,838.098
6950,0,0.0083206,0.00282015,-1.61226,3089.03,-1196.59,838.249
6951,0,0.0106941,0.00324991,-1.61239,3089.21,-1194.85,838.29
6952,0,0.0150104,0.00167174,-1.61176,3089.52,-1193.08,838.315
6953,0,0.0194771,0.000572965,-1.61069,3089.45,-1191.25,838.441
6954,0,0.0230346,0.00349161,-1.61098,3089.58,-1189.6,838.406
6955,0,0.0285538,0.00961309,-1.61067,3089.76,-1187.88,838.443
6956,0,0.0338108,0.017921,-1.61087,3089.65,-1186.12,838.388
6957,0,0.0421061,0.0217889,-1.6099,3090.01,-1184.76,838.284
6958,0,0.0480861,0.0271044,-1.60998,3090.22,-1183.33,838.158
